,ID,Address Street,Address Ward,Address District,Position Street,Latitude,Longitude,Deep,Labeled,Old Price,Old Price/m2 in DB,Old Price/m2 by Formular,New Price/m2,New Price2,Diff,Ratio
148,51812,To Hien Thanh,13,Quan 10,1,10.778811,106.668717,351,False,10700000000,130410250.476541,10679600000.0,394141093066.4897,20400000.0,-10679600000.0,36.835616174438286
149,53182,"Su Van Hanh,Quan 10,Ho Chi Minh",12,Quan 10,1,10.7718697,106.6694429,350,False,8950000000,191509964.198694,148784166.66666666,329984597645.385,19799098808723.1,19790148808723.1,36.869787446411735
150,58299,To Hien Thanh,13,Quan 10,1,10.778811,106.668717,351,False,9300000000,132278997.75211298,159949137.93103448,342571230422.27606,19869154314492.01,19859854314492.01,36.835616174438286
151,60257,Ngo Quyen,6,Quan 10,1,10.7632226,106.6645539,351,False,6800000000,162883893.503154,169808750.0,250482189986.18036,10019295249447.215,10012495249447.215,36.835616174438286
152,64105,Thanh Thai,14,Quan 10,1,10.7690483,106.6657443,351,False,16500000000,255896574.59871295,299629090.90909094,607787666878.2317,33428342078302.742,33411842078302.742,36.835616174438286
153,64820,Thanh Thai,14,Quan 10,1,10.7746611,106.6642889,351,False,16000000000,140656346.157534,222009722.2222222,589369858791.0126,42434645132952.91,42418645132952.91,36.835616174438286
154,65335,Thanh Thai,14,Quan 10,1,10.7753936,106.6638904,351,False,19800000000,140656346.157534,193892647.05882353,729345200253.878,74393233375895.56,74373433375895.56,36.835616174438286
155,68874,Cao Thang,12,Quan 10,1,10.7750138,106.6731665,350,False,16500000000,171278642.44455,161564705.88235295,608351492865.7936,62051872672310.945,62035372672310.945,36.869787446411735
156,69461,Su Van Hanh,12,Quan 10,1,10.7729582,106.6688863,351,False,24950000000,192561377.018183,233034579.43925235,919048623552.2352,98338218020089.17,98313268020089.17,36.835616174438286
157,70797,Hoa Hung,13,Quan 10,1,10.7789819,106.673191,351,False,26000000000,211298669.958563,115980357.14285715,957726020535.3954,214530648999928.56,214504648999928.56,36.835616174438286
158,72380,Su Van Hanh,12,Quan 10,1,10.7729582,106.6688863,351,False,11900000000,191082157.559597,174925000.0,438343832475.8156,29807385708355.46,29795485708355.46,36.835616174438286
159,73342,Nguyen Chi Thanh,3,Quan 10,2,10.7784512,106.6790959,351,False,18000000000,392676576.143466,141207221.3500785,663041091139.8892,84471445211221.88,84453445211221.88,36.835616174438286
160,76293,Su Van Hanh,12,Quan 10,1,10.775766,106.6685308,351,False,1000000000,347422104.653813,6308814.204185162,36835616174.438286,5808981770708.917,5807981770708.917,36.835616174438286
161,74522,"3/2,Quan 10,Ho Chi Minh",10,Quan 10,3,10.7708213,106.6733304,120,False,46000000000,186607071.78973505,459796000.0,2100422726731.4846,210042293073148.47,209996293073148.47,45.66136362459749
162,74552,"3/2,Quan 10,Ho Chi Minh",14,Quan 10,3,10.7663343,106.6608375,121,False,9500000000,315869422.021128,157993333.33333334,433378762235.67914,26002746134140.75,25993246134140.75,45.61881707743991
163,74558,"To Hien Thanh,Quan 10,Ho Chi Minh",14,Quan 10,3,10.7737032,106.6628654,121,False,9000000000,145821100.905974,224490000.0,410569353696.95917,16422794547878.367,16413794547878.367,45.61881707743991
164,80152,3/2,12,Quan 10,2,10.7695872,106.6690913,350,False,135000000000,362689952.43015,833050000.0,4977421305265.584,806342297353024.6,806207297353024.6,36.869787446411735
165,86339,Cach Mang Thang Tam,12,Quan 10,6,10.7781022,106.6793185,261,False,18000000000,199779529.912611,204342613.63636363,720814637699.1444,63431705967524.71,63413705967524.71,40.04525764995247
166,89535,"Thanh Thai,Quan 10,Ho Chi Minh",10,Quan 10,3,10.7750444,106.6646013,121,False,9300000000,143694877.944065,145033593.75,424254998820.19116,27152337774492.234,27143037774492.234,45.61881707743991
167,91299,Hoa Hao,5,Quan 10,2,10.7614139,106.6670685,351,False,13500000000,357577318.862052,299603333.3333333,497280818354.9169,22377654675971.258,22364154675971.258,36.835616174438286
168,92833,Su Van Hanh,12,Quan 10,3,10.7656274,106.6719747,120,False,20500000000,191082157.559597,284332638.8888889,936057954304.2485,67396200759905.89,67375700759905.89,45.66136362459749
169,92971,Su Van Hanh,12,Quan 10,3,10.7724685,106.667647,121,False,11700000000,192561377.018183,167070000.0,533740159806.04694,37361816286423.29,37350116286423.29,45.61881707743991
170,94739,Su Van Hanh,12,Quan 10,6,10.761397,106.672884,260,False,17500000000,192561377.018183,242736805.55555555,701443566167.3055,50503959714046.0,50486459714046.0,40.0824894952746
171,100168,To Hien Thanh,15,Quan 10,3,10.7784329,106.6646026,121,False,17500000000,137902399.882701,229961184.21052632,798329298855.1984,60673049662995.08,60655549662995.08,45.61881707743991
172,103377,To Hien Thanh,14,Quan 10,3,10.7731123,106.6620455,121,False,10300000000,146478651.584645,205439000.0,469873815897.63104,23493718844881.55,23483418844881.55,45.61881707743991
173,104096,Ngo Quyen,6,Quan 10,3,10.7643523,106.6641492,121,False,25000000000,158267671.511645,390545312.5,1140470426935.9976,72990112423903.84,72965112423903.84,45.61881707743991
174,104175,Cao Thang,12,Quan 10,3,10.7689897,106.6826716,120,False,17500000000,171278642.44455,198631818.1818182,799073863430.456,70318520381880.13,70301020381880.13,45.66136362459749
175,106213,Cach Mang Thang 8,13,Quan 10,3,10.7823095,106.6732693,121,False,17000000000,150503196.312152,188435555.55555555,775519890316.4784,69796830928483.055,69779830928483.055,45.61881707743991
176,106661,Nguyen Tri Phuong,,Quan 10,1,10.7671981,106.6669164,351,False,65000000000,264059797.74334705,369231250.0,2394315051338.489,421399464335574.0,421334464335574.0,36.835616174438286
177,119187,Nguyen Tri Phuong,4,Quan 10,1,10.7671981,106.6669164,351,False,65000000000,319888146.889589,492308333.3333333,2394315051338.489,316049602076680.5,315984602076680.5,36.835616174438286
178,120233,"Cao Thang,Quan 10,Ho Chi Minh",12,Quan 10,3,10.7752104,106.6760427,120,False,7100000000,171278642.44455,176926250.0,324195681734.6422,12967850219385.688,12960750219385.688,45.66136362459749
179,123370,"Le Hong Phong,Quan 10,Ho Chi Minh",12,Quan 10,6,10.7722329,106.6716284,260,False,65000000000,211039938.023342,216624166.66666666,2605361817192.849,781608557907854.8,781543557907854.8,40.0824894952746
180,124458,3/2,,Quan 10,3,10.7710752,106.667052,121,False,15800000000,199292644.219776,232127941.17647058,720777309823.5505,49012872368001.44,48997072368001.44,45.61881707743991
181,124631,Hoa Hung,12,Quan 10,6,10.7785817,106.674215,261,False,35000000000,91546339.3126838,193770210.4097453,1401584017748.3364,253126078705349.56,253091078705349.56,40.04525764995247
182,126146,Su Van Hanh,12,Quan 10,3,10.7718639,106.6695777,120,False,33000000000,191082157.559597,164923500.0,1506824999611.7173,301365015222343.44,301332015222343.44,45.66136362459749
183,128178,3/2,14,Quan 10,3,10.7663343,106.6608375,121,False,13700000000,236502018.20181403,262922115.3846154,624977793960.9268,32498873335968.19,32485173335968.19,45.61881707743991
184,128746,3/2,1,Quan 10,3,10.7667887,106.6653373,121,False,13800000000,174834102.07815802,165730519.48051947,629539675668.6707,52352537278606.65,52338737278606.65,45.61881707743991
185,131833,Vinh Vien,4,Quan 10,1,10.7654637,106.6742027,350,False,23800000000,246240010.362094,237949000.0,877500941224.5992,87750099222459.92,87726299222459.92,36.869787446411735
186,133186,"Dong Nai,Quan 10,Ho Chi Minh",15,Quan 10,3,10.7782993,106.663662,121,False,8900000000,256967946.346371,113841025.64102565,406007471989.21515,31668603215158.78,31659703215158.78,45.61881707743991
187,133762,3/2,12,Quan 10,1,10.776657,106.6804757,351,True,63000000000,354832512.381223,291818813.7164041,2320643818989.612,500794961637958.25,500731961637958.25,36.835616174438286
188,137411,3 Thang 2,14,Quan 10,3,10.7663343,106.6608375,121,False,14000000000,199361246.699992,268691346.15384614,638663439084.1587,33210526882376.25,33196526882376.25,45.61881707743991
189,138075,Cao Thang,12,Quan 10,3,10.7760477,106.6712753,121,False,12500000000,171278642.44455,220923008.84955752,570235213467.9988,32218307410941.93,32205807410941.93,45.61881707743991
190,142372,3/2,10,Quan 10,2,10.7644651,106.6614723,351,False,52000000000,410586586.098389,259885250.0,1915452041070.7908,383090431164158.1,383038431164158.1,36.835616174438286
191,143501,Ly Thai To,9,Quan 10,1,10.7673453,106.6749942,350,False,17900000000,259436667.148464,248398611.1111111,659969195290.77,47517797360935.44,47499897360935.44,36.869787446411735
192,146418,"Cao Thang,Quan 10,Ho Chi Minh",12,Quan 10,1,10.775169,106.6760963,350,False,23500000000,308997837.843531,204303478.26086956,866440004990.6758,99640605673927.72,99617105673927.72,36.869787446411735
193,146665,"Thanh Thai,Quan 10,Ho Chi Minh",14,Quan 10,3,10.7755825,106.6639571,121,False,16300000000,140315055.255404,175104301.0752688,743586718362.2705,69153580107691.16,69137280107691.16,45.61881707743991
194,154621,3/2,14,Quan 10,3,10.7667887,106.6653373,121,False,11000000000,237005206.01259905,99545289.85507245,501806987851.839,55399501658843.02,55388501658843.02,45.61881707743991
195,157219,"Thanh Thai,Quan 10,Ho Chi Minh",14,Quan 10,3,10.7715253,106.6649004,121,False,14500000000,140241756.258247,241284166.66666666,661472847622.8787,39688393807372.72,39673893807372.72,45.61881707743991
196,164057,Le Hong Phong,,Quan 10,1,10.7628577,106.6768987,350,False,1400000000,297875614.024413,17883333.333333332,51617702424.976425,4026185889148.161,4024785889148.161,36.869787446411735
197,165454,Nguyen Tri Phuong,4,Quan 10,2,10.7671981,106.6669164,351,False,35000000000,383865776.267506,276417786.5612648,1289246566105.34,163089723762325.53,163054723762325.53,36.835616174438286
198,166962,Nguyen Ngoc Loc,14,Quan 10,2,10.7675822,106.6631016,351,False,4700000000,409529556.336728,223566666.66666666,173127396019.85995,3635680416417.059,3630980416417.059,36.835616174438286
199,169248,Hoa Hao,5,Quan 10,6,10.7620331,106.6672579,261,False,6700000000,163889604.47844,222653333.33333334,268303226254.68155,8049117187640.446,8042417187640.446,40.04525764995247
200,180246,"Vinh Vien,Quan 10,Ho Chi Minh",6,Quan 10,2,10.762591,106.66254,351,False,13800000000,377486128.818056,275796000.0,508331503207.24835,25416585360362.418,25402785360362.418,36.835616174438286
201,181405,"To Hien Thanh,Quan 10,Ho Chi Minh",12,Quan 10,3,10.7802097,106.6676275,121,False,5600000000,127718991.008831,279235000.0,255465375633.66348,5109322812673.27,5103722812673.27,45.61881707743991
202,281974,Nguyen Kim,6,Quan 10,3,10.759103,106.6628656,121,False,22000000,149381068.259704,185000.0,1003613975.7036779,50193448785.18389,50171448785.18389,45.61881707743991
203,296423,"Nguyen Ngoc Loc,Quan 10,Ho Chi Minh",14,Quan 10,3,10.7669439,106.6635863,121,False,5000000000,192565460.734507,226345454.54545453,228094085387.19952,5018090278518.39,5013090278518.39,45.61881707743991
204,298934,Cach Mang Thang Tam,12,Quan 10,3,10.775721,106.67555,120,False,700000000,199779529.912611,13694000.0,31962954537.218243,1598163026860.912,1597463026860.912,45.66136362459749
205,299420,To Hien Thanh,12,Quan 10,3,10.7759203,106.6650514,121,False,11800000000,127718991.008831,129614285.71428572,538302041513.7909,48985490877754.97,48973690877754.97,45.61881707743991
206,299887,3/2,12,Quan 10,3,10.7680667,106.6671867,121,False,5300000000,195157881.809673,129526960.78431374,241779730510.43152,9864628304825.605,9859328304825.605,45.61881707743991
207,300753,To Hien Thanh,13,Quan 10,3,10.7797875,106.6692808,121,False,9900000000,130410250.476541,205878125.0,451626289066.6551,21678079725199.445,21668179725199.445,45.61881707743991
208,301333,Thanh Thai,thanh thai,Quan 10,3,10.7750444,106.6646013,121,False,14800000000,143041902.30036002,217384558.82352942,675158492746.1106,45910795356735.52,45895995356735.52,45.61881707743991
209,307561,3/2,11,Quan 10,1,10.7709761,106.6734109,350,False,42800000000,413866047.077137,375304385.9649123,1578026902706.4224,179895082208532.16,179852282208532.16,36.869787446411735
210,312644,Su Van Hanh,12,Quan 10,1,10.7713627,106.6697414,350,False,32000000000,351976305.880669,467538011.6959064,1179833198285.1755,80700611162706.02,80668611162706.02,36.869787446411735
211,312200,To Hien Thanh,14,Quan 10,3,10.7737032,106.6628654,121,False,10100000000,145821100.905974,201898000.0,460750052482.14307,23037507724107.152,23027407724107.152,45.61881707743991
212,318782,To Hien Thanh,15,Quan 10,3,10.7764116,106.6637541,121,False,16900000000,137902399.882701,163245647.96905223,770958008608.7344,79717078490143.14,79700178490143.14,45.61881707743991
213,323286,Su Van Hanh,12,Quan 10,1,10.772124,106.6695168,350,False,34000000000,347422104.653813,323760952.38095236,1253572773177.999,131625146283689.89,131591146283689.89,36.869787446411735
214,323287,3/2,11,Quan 10,2,10.7741153,106.6784709,350,False,65000000000,493902679.13023895,660258130.0813007,2396536184016.7627,235819191107249.47,235754191107249.47,36.869787446411735
215,725294,Cao Thang,12,Quan 10,3,10.7760477,106.6712753,121,False,13800000000,202941176.470588,202641176.47058824,629539675668.6707,42808718345469.6,42794918345469.6,45.61881707743991
216,97354,nguyen tri phuong,,Quan 10,5,10.7629585,106.6679896,351,False,11000000000,172106764.12849098,76335763.8888889,405191777918.82117,58347623670310.25,58336623670310.25,36.835616174438286
217,68886,Su Van Hanh,12,Quan 10,1,10.7729582,106.6688863,351,False,24300000000,191082157.559597,212211975.5244755,895105473038.8503,102400089065644.48,102375789065644.48,36.835616174438286
218,69000,3/2,12,Quan 10,3,10.7667887,106.6653373,121,False,13500000000,198257640.547478,187252083.33333334,615854030545.4387,44341508049271.586,44328008049271.586,45.61881707743991
219,80248,Le Hong Phong,1,Quan 10,3,10.7702858,106.6735244,120,True,10300000000,155752633.39286202,197978846.15384614,470312045333.3542,24456231457334.418,24445931457334.418,45.66136362459749
220,300502,Thanh Thai,12,Quan 10,1,10.7741524,106.6648167,351,False,7700000000,153876772.458631,103916216.21621622,283634244543.1748,20988944296194.938,20981244296194.938,36.835616174438286
221,113057,Tran Thien Chanh,12,Quan 10,1,10.7728553,106.670592,350,False,22500000000,163074594.832292,264465882.3529412,829570217544.264,70513488891262.44,70490988891262.44,36.869787446411735
222,736332,Ngo Gia Tu,2,Quan 10,1,10.766619,106.673836,350,False,0,0.0,-42500.0,0.0,5100000.0,5100000.0,36.869787446411735
223,732480,To Hien Thanh,11,Quan 10,1,10.7819014,106.6704999,351,True,200000000,740740.7407407409,684074.074074074,7367123234.887657,1989138573419.6675,1988938573419.6675,36.835616174438286
224,745469,Ly Thai To,1,Quan 10,3,10.766598,106.6774033,120,False,8700000000,158181818.18181798,157903636.36363637,397253863533.99817,21848977794369.9,21840277794369.9,45.66136362459749
225,741334,Nguyen Chi Thanh,3,Quan 10,1,10.7607206,106.6710832,350,False,13000000,325000.0,197500.0,479307236.80335253,19177389472.1341,19164389472.1341,36.869787446411735
226,596882,3/2,12,Quan 10,3,10.7642718,106.660424,121,False,30000000,353435514.200455,151875.0,1368564512.3231971,109503010985.85577,109473010985.85577,45.61881707743991
227,733387,Thanh Thai,12,Quan 10,3,10.7750444,106.6646013,121,False,8500000000,212500000.0,8479600000.0,387759945158.2392,20400000.0,-8479600000.0,45.61881707743991
228,523658,To Hien Thanh,12,Quan 10,2,10.7753763,106.6641654,351,False,105000000000,232216347.288783,154329264.70588234,3867739698316.02,2630063050954893.5,2629958050954893.5,36.835616174438286
229,710678,Ly Thuong Kiet,14,Quan 10,1,10.7637322,106.6608736,351,False,18500000000,203296703.296703,121525986.84210527,681458899227.1083,103581780732520.45,103563280732520.45,36.835616174438286
230,747045,3/2,,Quan 10,3,10.7663343,106.6608375,121,False,9500000000,143939393.939394,9037904.761904761,433378762235.67914,455047710547463.1,455038210547463.1,45.61881707743991
231,734114,3/2,,Quan 10,3,10.7665878,106.6622914,121,False,0,0.0,-306000.0,0.0,15300000.0,15300000.0,45.61881707743991
232,755156,Le Hong Phong,1,Quan 10,3,10.766809,106.674408,120,False,20000000,400000.0,204166.66666666666,913227272.4919498,43845109079.61359,43825109079.61359,45.66136362459749
233,760457,Thanh Thai,thanh thai,Quan 10,1,10.7746611,106.6642889,351,False,5800000000,120833333.333333,120514583.33333333,213646573811.74207,10255050842963.62,10249250842963.62,36.835616174438286
234,760706,To Hien Thanh,13,Quan 10,1,10.7789862,106.6670723,351,False,17000000000,212500000.0,212245000.0,626205474965.4508,50096458397236.06,50079458397236.06,36.835616174438286
235,762816,Ngo Quyen,6,Quan 10,1,10.7634006,106.6645118,351,False,18300000000,310169491.525424,300651315.7894737,674091775992.2206,40984800380327.01,40966500380327.01,36.835616174438286
236,767027,To Hien Thanh,13,Quan 10,1,10.778811,106.668717,351,False,20500000000,160156250.0,256122500.0,755130131575.9849,60410420726078.79,60389920726078.79,36.835616174438286
237,768876,3/2,14,Quan 10,3,10.7665878,106.6622914,121,False,7800000000,222857142.857143,155694000.0,355826773204.03125,17791353960201.562,17783553960201.562,45.61881707743991
238,673625,"Thanh Thai,Quan 10,Ho Chi Minh",1,Quan 10,3,10.7696563,106.6659055,121,False,32000000,71111.11111111111,18666.666666666668,1459802146.478077,109515760985.85577,109483760985.85577,45.61881707743991
239,602246,To Hien Thanh,13,Quan 10,3,10.776017,106.663527,121,False,15000000,130169574.674704,-31666.666666666668,684282256.1615986,61603253054.54387,61588253054.54387,45.61881707743991
